2093079	40217	257949_AT	1	NULL	NULL	175.15899999999999	3.8380000000000001	62.149000000000001	.48899999999999999	0	NULL
2038967	47579	265311_AT	1	NULL	NULL	33.725000000000001	.58999999999999997	31.849	.33300000000000002	0	NULL
2827561	39676	257408_AT	1	NULL	NULL	27.827000000000002	.45900000000000002	29.437999999999999	.246	0	NULL
1006230048	47836	265568_S_AT	1	NULL	NULL	9.6660000000000004	.376	11.935	.35599999999999998	0	NULL
2165907	47836	265568_S_AT	1	NULL	NULL	9.6660000000000004	.376	11.935	.35599999999999998	0	NULL
2149074	47836	265568_S_AT	1	NULL	NULL	9.6660000000000004	.376	11.935	.35599999999999998	0	NULL
2029831	47836	265568_S_AT	1	NULL	NULL	9.6660000000000004	.376	11.935	.35599999999999998	0	NULL
2008346	44671	262403_S_AT	1	NULL	NULL	14.718	.63400000000000001	15.645	.39200000000000002	0	NULL
2164481	31596	249328_AT	1	NULL	NULL	58.408000000000001	.59199999999999997	43.378999999999998	.189	0	NULL
2129161	27567	245299_AT	1	NULL	NULL	732.12400000000002	9.3219999999999992	90.795000000000002	.10100000000000001	0	NULL
2141796	46285	264017_S_AT	1	NULL	NULL	354.29899999999998	4.9630000000000001	80.078000000000003	.23799999999999999	0	NULL
2027337	45082	262814_AT	1	NULL	NULL	221.64500000000001	2.9340000000000002	72.311999999999998	.17399999999999999	0	NULL
2049641	24218	17723_AT	1	NULL	NULL	14.465999999999999	3.988	23.202000000000002	1.2390000000000001	0	NULL
504954667	27280	245012_AT	1	NULL	NULL	2339.0160000000001	37.764000000000003	96.355999999999995	.11899999999999999	0	NULL
2030116	42140	259872_AT	1	NULL	NULL	266.97300000000001	3.5760000000000001	75.183999999999997	.23599999999999999	0	NULL
2202344	42124	259856_AT	1	NULL	NULL	447.27600000000001	10.807	76.379999999999995	.53500000000000003	0	NULL
2130354	24688	18196_AT	1	NULL	NULL	2.363	1.5169999999999999	14.856999999999999	.90000000000000002	0	NULL
2046495	21882	15262_AT	1	NULL	NULL	3.3479999999999999	1.155	15.218999999999999	.68700000000000006	0	NULL
2169523	31992	249724_AT	1	NULL	NULL	43.338000000000001	.82599999999999996	35.765000000000001	.32900000000000001	0	NULL
2018427	43386	261118_AT	1	NULL	NULL	626.63499999999999	17.983000000000001	69.742000000000004	.84699999999999998	0	NULL
2049816	25292	18817_AT	1	NULL	NULL	28.565999999999999	2.7770000000000001	36.479999999999997	1.405	0	NULL
2102117	21871	15251_AT	1	NULL	NULL	127.773	8.9009999999999998	64.968000000000004	.871	0	NULL
2124009	36134	253866_AT	1	NULL	NULL	57.890000000000001	1.1379999999999999	42.454999999999998	.27600000000000002	0	NULL
2096638	38874	256606_AT	1	NULL	NULL	8.3729999999999993	.24199999999999999	13.141999999999999	.20399999999999999	0	NULL
505006360	40309	258041_AT	1	NULL	NULL	92.051000000000002	.93600000000000005	52.682000000000002	.193	0	NULL
2013683	43165	260897_AT	1	NULL	NULL	206.68799999999999	5.5389999999999997	65.825000000000003	.40699999999999997	0	NULL
2141747	35241	252973_S_AT	1	NULL	NULL	2305.6660000000002	38.258000000000003	96.914000000000001	.127	0	NULL
2053230	48492	266224_AT	1	NULL	NULL	1526.115	25.280999999999999	93.989000000000004	.155	0	NULL
